,name,zipcode,county,state
705,Burger King,95341,Merced County,CA
706,Burger King,95348,Merced County,CA
707,Burger King,94030,San Mateo County,CA
708,Burger King,95131,Santa Clara County,CA
709,Burger King,95134,Santa Clara County,CA
710,Burger King,95350,Stanislaus County,CA
711,Burger King,95355,Stanislaus County,CA
712,Burger King,95350,Stanislaus County,CA
713,Burger King,95351,Stanislaus County,CA
714,Burger King,95354,Stanislaus County,CA
715,Burger King,91006,Los Angeles County,CA
716,Burger King,91763,San Bernardino County,CA
717,Burger King,90640,Los Angeles County,CA
718,Burger King,91770,Los Angeles County,CA
719,Burger King,91020,Los Angeles County,CA
720,Burger King,92553,Riverside County,CA
721,Burger King,92553,Riverside County,CA
722,Burger King,95046,Santa Clara County,CA
723,Burger King,93442,San Luis Obispo County,CA
724,Burger King,96067,Siskiyou County,CA
725,Burger King,94041,Santa Clara County,CA
726,Burger King,92563,Riverside County,CA
727,Burger King,94599,Napa County,CA
728,Burger King,91950,San Diego County,CA
729,Burger King,91950,San Diego County,CA
730,Burger King,91950,San Diego County,CA
731,Burger King,94538,Alameda County,CA
732,Burger King,94555,Alameda County,CA
733,Burger King,91381,Los Angeles County,CA
734,Burger King,95360,Stanislaus County,CA
735,Burger King,92660,Orange County,CA
736,Burger King,92860,Riverside County,CA
737,Burger King,91606,Los Angeles County,CA
738,Burger King,91401,Los Angeles County,CA
739,Burger King,91605,Los Angeles County,CA
740,Burger King,91325,Los Angeles County,CA
741,Burger King,91324,Los Angeles County,CA
742,Burger King,91325,Los Angeles County,CA
743,Burger King,91325,Los Angeles County,CA
744,Burger King,90650,Los Angeles County,CA
745,Burger King,94949,Marin County,CA
746,Burger King,95367,Stanislaus County,CA
747,Burger King,93644,Madera County,CA
748,Burger King,94621,Alameda County,CA
749,Burger King,94612,Alameda County,CA
750,Burger King,94606,Alameda County,CA
751,Burger King,94601,Alameda County,CA
752,Burger King,94609,Alameda County,CA
753,Burger King,94621,Alameda County,CA
754,Burger King,94605,Alameda County,CA
755,Burger King,94561,Contra Costa County,CA
756,Burger King,92054,San Diego County,CA
757,Burger King,92054,San Diego County,CA
758,Burger King,92054,San Diego County,CA
759,Burger King,92058,San Diego County,CA
760,Burger King,91762,San Bernardino County,CA
761,Burger King,91764,San Bernardino County,CA
762,Burger King,91764,San Bernardino County,CA
763,Burger King,91764,San Bernardino County,CA
764,Burger King,92868,Orange County,CA
765,Burger King,95963,Glenn County,CA
766,Burger King,95968,Butte County,CA
767,Burger King,93036,Ventura County,CA
768,Burger King,93041,Ventura County,CA
769,Burger King,93036,Ventura County,CA
770,Burger King,91331,Los Angeles County,CA
771,Burger King,92211,Riverside County,CA
772,Burger King,93550,Los Angeles County,CA
773,Burger King,93551,Los Angeles County,CA
774,Burger King,93552,Los Angeles County,CA
775,Burger King,93551,Los Angeles County,CA
776,Burger King,91402,Los Angeles County,CA
777,Burger King,95969,Butte County,CA
778,Burger King,93648,Fresno County,CA
779,Burger King,91105,Los Angeles County,CA
780,Burger King,92571,Riverside County,CA
781,Burger King,94951,Sonoma County,CA
782,Burger King,92371,San Bernardino County,CA
783,Burger King,90660,Los Angeles County,CA
784,Burger King,94564,Contra Costa County,CA
785,Burger King,94565,Contra Costa County,CA
786,Burger King,92870,Orange County,CA
787,Burger King,94520,Contra Costa County,CA
788,Burger King,94588,Alameda County,CA
789,Burger King,91766,Los Angeles County,CA
790,Burger King,91768,Los Angeles County,CA
791,Burger King,93267,Tulare County,CA
792,Burger King,93267,Tulare County,CA
793,Burger King,92128,San Diego County,CA
794,Burger King,91730,San Bernardino County,CA
795,Burger King,95670,Sacramento County,CA
796,Burger King,96035,Tehama County,CA
797,Burger King,96001,Shasta County,CA
798,Burger King,96002,Shasta County,CA
799,Burger King,96002,Shasta County,CA
800,Burger King,92374,San Bernardino County,CA
801,Burger King,90278,Los Angeles County,CA
802,Burger King,94063,San Mateo County,CA
803,Burger King,94063,San Mateo County,CA
804,Burger King,92316,San Bernardino County,CA
805,Burger King,92376,San Bernardino County,CA
806,Burger King,92376,San Bernardino County,CA
807,Burger King,94801,Contra Costa County,CA
808,Burger King,94801,Contra Costa County,CA
809,Burger King,94804,Contra Costa County,CA
810,Burger King,93555,Kern County,CA
811,Burger King,95367,Stanislaus County,CA
812,Burger King,92501,Riverside County,CA
813,Burger King,92503,Riverside County,CA
814,Burger King,92505,Riverside County,CA
815,Burger King,92509,Riverside County,CA
816,Burger King,94928,Sonoma County,CA
817,Burger King,94928,Sonoma County,CA
818,Burger King,91770,Los Angeles County,CA
819,Burger King,95661,Placer County,CA
820,Burger King,95678,Placer County,CA
821,Burger King,95678,Placer County,CA
822,Burger King,95825,Sacramento County,CA
823,Burger King,95833,Sacramento County,CA
824,Burger King,95821,Sacramento County,CA
825,Burger King,95864,Sacramento County,CA
826,Burger King,95827,Sacramento County,CA
827,Burger King,95841,Sacramento County,CA
828,Burger King,95824,Sacramento County,CA
829,Burger King,95819,Sacramento County,CA
830,Burger King,95826,Sacramento County,CA
831,Burger King,95822,Sacramento County,CA
832,Burger King,95621,Sacramento County,CA
833,Burger King,95819,Sacramento County,CA
834,Burger King,95828,Sacramento County,CA
835,Burger King,95822,Sacramento County,CA
836,Burger King,95823,Sacramento County,CA
837,Burger King,95828,Sacramento County,CA
838,Burger King,95368,Stanislaus County,CA
839,Burger King,93906,Monterey County,CA
840,Burger King,93906,Monterey County,CA
841,Burger King,93905,Monterey County,CA
842,Burger King,93905,Monterey County,CA
843,Burger King,93907,Monterey County,CA
844,Burger King,93901,Monterey County,CA
845,Burger King,92408,San Bernardino County,CA
846,Burger King,92407,San Bernardino County,CA
847,Burger King,92405,San Bernardino County,CA
848,Burger King,92401,San Bernardino County,CA
849,Burger King,94066,San Mateo County,CA
850,Burger King,94080,San Mateo County,CA
851,Burger King,94070,San Mateo County,CA
852,Burger King,92101,San Diego County,CA
853,Burger King,92113,San Diego County,CA
854,Burger King,92102,San Diego County,CA
855,Burger King,92110,San Diego County,CA
856,Burger King,92105,San Diego County,CA
857,Burger King,92111,San Diego County,CA
858,Burger King,92108,San Diego County,CA
859,Burger King,92115,San Diego County,CA
860,Burger King,92111,San Diego County,CA
861,Burger King,92126,San Diego County,CA
862,Burger King,92122,San Diego County,CA
863,Burger King,91773,Los Angeles County,CA
864,Burger King,91340,Los Angeles County,CA
865,Burger King,94103,San Francisco County,CA
866,Burger King,94103,San Francisco County,CA
867,Burger King,94110,San Francisco County,CA
868,Burger King,94115,San Francisco County,CA
869,Burger King,94110,San Francisco County,CA
870,Burger King,94102,San Francisco County,CA
871,Burger King,94103,San Francisco County,CA
872,Burger King,94118,San Francisco County,CA
873,Burger King,94112,San Francisco County,CA
874,Burger King,94102,San Francisco County,CA
875,Burger King,92583,Riverside County,CA
876,Burger King,95129,Santa Clara County,CA
877,Burger King,95122,Santa Clara County,CA
878,Burger King,95131,Santa Clara County,CA
879,Burger King,95050,Santa Clara County,CA
880,Burger King,95122,Santa Clara County,CA
881,Burger King,95125,Santa Clara County,CA
882,Burger King,95054,Santa Clara County,CA
883,Burger King,95126,Santa Clara County,CA
884,Burger King,95116,Santa Clara County,CA
885,Burger King,95133,Santa Clara County,CA
886,Burger King,95117,Santa Clara County,CA
887,Burger King,95111,Santa Clara County,CA
888,Burger King,95129,Santa Clara County,CA
889,Burger King,95111,Santa Clara County,CA
890,Burger King,95123,Santa Clara County,CA
891,Burger King,95123,Santa Clara County,CA
892,Burger King,94578,Alameda County,CA
893,Burger King,94577,Alameda County,CA
894,Burger King,94580,Alameda County,CA
895,Burger King,94580,Alameda County,CA
896,Burger King,93405,San Luis Obispo County,CA
897,Burger King,92078,San Diego County,CA
898,Burger King,94403,San Mateo County,CA
899,Burger King,94901,Marin County,CA
900,Burger King,94583,Contra Costa County,CA
901,Burger King,92173,San Diego County,CA
902,Burger King,92173,San Diego County,CA
903,Burger King,93955,Monterey County,CA
904,Burger King,92780,Orange County,CA
905,Burger King,92843,Orange County,CA
906,Burger King,92866,Orange County,CA
907,Burger King,92707,Orange County,CA
908,Burger King,92707,Orange County,CA
909,Burger King,92701,Orange County,CA
910,Burger King,95050,Santa Clara County,CA
911,Burger King,95051,Santa Clara County,CA
912,Burger King,95062,Santa Cruz County,CA
913,Burger King,95064,Santa Cruz County,CA
914,Burger King,93458,Santa Barbara County,CA
915,Burger King,93458,Santa Barbara County,CA
916,Burger King,93458,Santa Barbara County,CA
917,Burger King,90405,Los Angeles County,CA
918,Burger King,95401,Sonoma County,CA
919,Burger King,95407,Sonoma County,CA
920,Burger King,95405,Sonoma County,CA
921,Burger King,95401,Sonoma County,CA
922,Burger King,95066,Santa Cruz County,CA
923,Burger King,93943,Monterey County,CA
924,Burger King,95444,Sonoma County,CA
925,Burger King,93662,Fresno County,CA
926,Burger King,96019,Shasta County,CA
927,Burger King,91403,Los Angeles County,CA
928,Burger King,93065,Ventura County,CA
929,Burger King,95683,Sacramento County,CA
930,Burger King,93960,Monterey County,CA
931,Burger King,95370,Tuolumne County,CA
932,Burger King,91733,Los Angeles County,CA
933,Burger King,90280,Los Angeles County,CA
934,Burger King,90255,Los Angeles County,CA
935,Burger King,90280,Los Angeles County,CA
936,Burger King,94080,San Mateo County,CA
937,Burger King,95207,San Joaquin County,CA
938,Burger King,95204,San Joaquin County,CA
939,Burger King,95205,San Joaquin County,CA
940,Burger King,95231,San Joaquin County,CA
941,Burger King,95202,San Joaquin County,CA
942,Burger King,95205,San Joaquin County,CA
943,Burger King,94533,Solano County,CA
944,Burger King,94533,Solano County,CA
945,Burger King,94085,Santa Clara County,CA
946,Burger King,96130,Lassen County,CA
947,Burger King,93268,Kern County,CA
948,Burger King,93561,Kern County,CA
949,Burger King,92591,Riverside County,CA
950,Burger King,92591,Riverside County,CA
951,Burger King,91780,Los Angeles County,CA
952,Burger King,90710,Los Angeles County,CA
953,Burger King,95376,San Joaquin County,CA
954,Burger King,95376,San Joaquin County,CA
955,Burger King,93274,Tulare County,CA
956,Burger King,93274,Tulare County,CA
957,Burger King,95380,Stanislaus County,CA
958,Burger King,95382,Stanislaus County,CA
959,Burger King,95328,Stanislaus County,CA
960,Burger King,92782,Orange County,CA
961,Burger King,92780,Orange County,CA
962,Burger King,92278,San Bernardino County,CA
963,Burger King,95482,Mendocino County,CA
964,Burger King,94587,Alameda County,CA
965,Burger King,94544,Alameda County,CA
966,Burger King,91786,San Bernardino County,CA
967,Burger King,95688,Solano County,CA
968,Burger King,95688,Solano County,CA
969,Burger King,95688,Solano County,CA
970,Burger King,95687,Solano County,CA
971,Burger King,91355,Los Angeles County,CA
972,Burger King,94590,Solano County,CA
973,Burger King,94589,Solano County,CA
974,Burger King,95252,Calaveras County,CA
975,Burger King,91343,Los Angeles County,CA
976,Burger King,93437,Santa Barbara County,CA
977,Burger King,93001,Ventura County,CA
978,Burger King,93003,Ventura County,CA
979,Burger King,92392,San Bernardino County,CA
980,Burger King,92395,San Bernardino County,CA
981,Burger King,92395,San Bernardino County,CA
982,Burger King,92392,San Bernardino County,CA
983,Burger King,93277,Tulare County,CA
984,Burger King,93277,Tulare County,CA
985,Burger King,92083,San Diego County,CA
986,Burger King,94598,Contra Costa County,CA
987,Burger King,94597,Contra Costa County,CA
988,Burger King,91789,Los Angeles County,CA
989,Burger King,93263,Kern County,CA
990,Burger King,95019,Santa Cruz County,CA
991,Burger King,95019,Santa Cruz County,CA
992,Burger King,96052,Trinity County,CA
993,Burger King,96094,Siskiyou County,CA
994,Burger King,91723,Los Angeles County,CA
995,Burger King,95605,Yolo County,CA
996,Burger King,90606,Los Angeles County,CA
997,Burger King,90602,Los Angeles County,CA
998,Burger King,95987,Colusa County,CA
999,Burger King,95470,Mendocino County,CA
1000,Burger King,95988,Glenn County,CA
1001,Burger King,90744,Los Angeles County,CA
1002,Burger King,95403,Sonoma County,CA
1003,Burger King,95694,Yolo County,CA
1004,Burger King,91364,Los Angeles County,CA
1005,Burger King,95776,Yolo County,CA
1006,Burger King,95776,Yolo County,CA
1007,Burger King,96097,Siskiyou County,CA
1008,Burger King,95993,Sutter County,CA
1009,Burger King,95993,Sutter County,CA
1010,Burger King,81101,Alamosa County,CO
1011,Burger King,80004,Jefferson County,CO
1012,Burger King,80003,Jefferson County,CO
1013,Burger King,80012,Arapahoe County,CO
1014,Burger King,80012,Arapahoe County,CO
1015,Burger King,80012,Arapahoe County,CO
1016,Burger King,80011,Arapahoe County,CO
1017,Burger King,80013,Arapahoe County,CO
1018,Burger King,80015,Arapahoe County,CO
1019,Burger King,80013,Arapahoe County,CO
1020,Burger King,80014,Arapahoe County,CO
1021,Burger King,80011,Arapahoe County,CO
1022,Burger King,80239,Denver County,CO
1023,Burger King,80016,Arapahoe County,CO
1024,Burger King,80017,Arapahoe County,CO
1025,Burger King,80010,Arapahoe County,CO
1026,Burger King,81657,Eagle County,CO
1027,Burger King,80305,Boulder County,CO
1028,Burger King,80301,Boulder County,CO
1029,Burger King,80603,Weld County,CO
1030,Burger King,80020,Broomfield County,CO
1031,Burger King,80807,Kit Carson County,CO
1032,Burger King,81212,Fremont County,CO
1033,Burger King,80108,Douglas County,CO
1034,Burger King,80108,Douglas County,CO
1035,Burger King,80122,Arapahoe County,CO
1036,Burger King,81504,Mesa County,CO
1037,Burger King,80903,El Paso County,CO
1038,Burger King,80902,El Paso County,CO
1039,Burger King,80905,El Paso County,CO
1040,Burger King,80910,El Paso County,CO
1041,Burger King,80922,El Paso County,CO
1042,Burger King,80907,El Paso County,CO
1043,Burger King,80920,El Paso County,CO
1044,Burger King,80909,El Paso County,CO
1045,Burger King,80917,El Paso County,CO
1046,Burger King,80902,El Paso County,CO
1047,Burger King,80902,El Paso County,CO
1048,Burger King,80923,El Paso County,CO
1049,Burger King,80920,El Paso County,CO
1050,Burger King,81321,Montezuma County,CO
1051,Burger King,80202,Denver County,CO
1052,Burger King,80218,Denver County,CO
1053,Burger King,80211,Denver County,CO
1054,Burger King,80204,Denver County,CO
1055,Burger King,80223,Denver County,CO
1056,Burger King,80223,Denver County,CO
1057,Burger King,80031,Adams County,CO
1058,Burger King,80219,Denver County,CO
1059,Burger King,80216,Denver County,CO
1060,Burger King,80205,Denver County,CO
1061,Burger King,80239,Denver County,CO
1062,Burger King,80212,Denver County,CO
1063,Burger King,80222,Denver County,CO
1064,Burger King,80238,Denver County,CO
1065,Burger King,80216,Denver County,CO
1066,Burger King,80246,Denver County,CO
1067,Burger King,80221,Adams County,CO
1068,Burger King,80220,Denver County,CO
1069,Burger King,80235,Jefferson County,CO
1070,Burger King,80249,Denver County,CO
1071,Burger King,80230,Denver County,CO
1072,Burger King,81303,La Plata County,CO
1073,Burger King,81637,Eagle County,CO
1074,Burger King,80212,Denver County,CO
1075,Burger King,80113,Arapahoe County,CO
1076,Burger King,80112,Arapahoe County,CO
1077,Burger King,80110,Arapahoe County,CO
1078,Burger King,80530,Weld County,CO
1079,Burger King,80521,Larimer County,CO
1080,Burger King,80526,Larimer County,CO
1081,Burger King,80525,Larimer County,CO
1082,Burger King,80621,Weld County,CO
1083,Burger King,80705,Morgan County,CO
1084,Burger King,80525,Larimer County,CO
1085,Burger King,80911,El Paso County,CO
1086,Burger King,81524,Mesa County,CO
1087,Burger King,80401,Jefferson County,CO
1088,Burger King,81501,Mesa County,CO
1089,Burger King,81501,Mesa County,CO
